Order_ID,Date,Plant_ID,Plant_Name,Plant_Capacity,Remaining Inventory level,Distribution_Center_ID,Distribution_Center_Name,Demand,Supply,Unit_Cost,Quantity_Shipped,Shipping_Cost,Fulfillment_Status,Demand_Surplus,Demand_Surplus_Status
974,2024-07-03,P2,Plant B,1951,0,DC2,Distribution Center 2,965,812,4.76,812,3865.12,Fulfilled,153,Partially Filled
975,2024-07-04,P1,Plant A,1532,838,DC1,Distribution Center 1,694,694,4.16,694,2887.04,Fulfilled,0,Filled
976,2024-07-04,P1,Plant A,1532,175,DC2,Distribution Center 2,663,663,5.46,663,3619.98,Fulfilled,0,Filled
977,2024-07-04,P1,Plant A,1532,0,DC3,Distribution Center 3,1009,175,5.42,175,948.5,Fulfilled,834,Partially Filled
978,2024-07-04,P2,Plant B,2995,1856,DC1,Distribution Center 1,1139,1139,5.33,1139,6070.87,Fulfilled,0,Filled
979,2024-07-04,P2,Plant B,2995,463,DC2,Distribution Center 2,1393,1393,5.89,1393,8204.77,Fulfilled,0,Filled
980,2024-07-04,P2,Plant B,2995,0,DC3,Distribution Center 3,1345,463,3.85,463,1782.55,Fulfilled,882,Partially Filled
981,2024-07-05,P1,Plant A,2922,2228,DC1,Distribution Center 1,694,694,5.71,694,3962.74,Fulfilled,0,Filled
982,2024-07-05,P1,Plant A,2922,875,DC2,Distribution Center 2,1353,1353,4.03,1353,5452.59,Fulfilled,0,Filled
983,2024-07-05,P1,Plant A,2922,251,DC3,Distribution Center 3,624,624,6.02,624,3756.4799999999996,Fulfilled,0,Filled
984,2024-07-05,P2,Plant B,3137,2347,DC1,Distribution Center 1,790,790,4.22,790,3333.7999999999997,Fulfilled,0,Filled
985,2024-07-05,P2,Plant B,3137,1527,DC2,Distribution Center 2,820,820,4.17,820,3419.4,Fulfilled,0,Filled
986,2024-07-05,P2,Plant B,3137,626,DC3,Distribution Center 3,901,901,3.66,901,3297.6600000000003,Fulfilled,0,Filled
987,2024-07-06,P1,Plant A,2357,1319,DC1,Distribution Center 1,1038,1038,5.54,1038,5750.52,Fulfilled,0,Filled
988,2024-07-06,P1,Plant A,2357,424,DC2,Distribution Center 2,895,895,4.25,895,3803.75,Fulfilled,0,Filled
989,2024-07-06,P1,Plant A,2357,0,DC3,Distribution Center 3,1164,424,5.61,424,2378.6400000000003,Fulfilled,740,Partially Filled
990,2024-07-06,P2,Plant B,1211,572,DC1,Distribution Center 1,639,639,5.24,639,3348.36,Fulfilled,0,Filled
991,2024-07-06,P2,Plant B,1211,0,DC2,Distribution Center 2,1203,572,5.37,572,3071.64,Fulfilled,631,Partially Filled
992,2024-07-07,P1,Plant A,1799,1071,DC1,Distribution Center 1,728,728,4.81,728,3501.68,Fulfilled,0,Filled
993,2024-07-07,P1,Plant A,1799,218,DC2,Distribution Center 2,853,853,4.04,853,3446.12,Fulfilled,0,Filled
994,2024-07-07,P1,Plant A,1799,0,DC3,Distribution Center 3,639,218,4.38,218,954.84,Partially Fulfilled,421,Partially Filled
995,2024-07-07,P2,Plant B,1810,440,DC1,Distribution Center 1,1370,1370,3.65,1370,5000.5,Fulfilled,0,Filled
996,2024-07-07,P2,Plant B,1810,0,DC2,Distribution Center 2,605,440,4.65,440,2046.0000000000002,Fulfilled,165,Partially Filled
997,2024-07-08,P1,Plant A,2053,955,DC1,Distribution Center 1,1098,1098,5.0,1098,5490.0,Fulfilled,0,Filled
998,2024-07-08,P1,Plant A,2053,0,DC2,Distribution Center 2,1418,955,4.48,955,4278.400000000001,Fulfilled,463,Partially Filled
999,2024-07-08,P2,Plant B,1821,1017,DC1,Distribution Center 1,804,804,5.92,804,4759.68,Fulfilled,0,Filled
1000,2024-07-08,P2,Plant B,1821,0,DC2,Distribution Center 2,1124,1017,4.98,1017,5064.660000000001,Fulfilled,107,Partially Filled
1001,2024-07-09,P1,Plant A,3001,2033,DC1,Distribution Center 1,968,968,4.37,968,4230.16,Fulfilled,0,Filled
1002,2024-07-09,P1,Plant A,3001,1109,DC2,Distribution Center 2,924,924,5.6,924,5174.4,Fulfilled,0,Filled
1003,2024-07-09,P1,Plant A,3001,368,DC3,Distribution Center 3,741,741,5.66,741,4194.06,Fulfilled,0,Filled
1004,2024-07-09,P2,Plant B,1629,636,DC1,Distribution Center 1,993,993,5.35,993,5312.549999999999,Fulfilled,0,Filled
1005,2024-07-09,P2,Plant B,1629,107,DC2,Distribution Center 2,529,529,4.7,529,2486.3,Fulfilled,0,Filled
1006,2024-07-09,P2,Plant B,1629,0,DC3,Distribution Center 3,1038,107,4.73,107,506.11000000000007,Fulfilled,931,Partially Filled
1007,2024-07-10,P1,Plant A,1286,421,DC1,Distribution Center 1,865,865,4.74,865,4100.1,Fulfilled,0,Filled
1008,2024-07-10,P1,Plant A,1286,0,DC2,Distribution Center 2,1028,421,5.4,421,2273.4,Partially Fulfilled,607,Partially Filled
1009,2024-07-10,P2,Plant B,2413,1205,DC1,Distribution Center 1,1208,1047,5.18,1208,6257.44,Fulfilled,0,Filled
1010,2024-07-10,P2,Plant B,2413,0,DC2,Distribution Center 2,1379,1205,5.57,1205,6711.85,Fulfilled,174,Partially Filled
1011,2024-07-11,P1,Plant A,2897,1536,DC1,Distribution Center 1,1361,1361,4.15,1361,5648.150000000001,Fulfilled,0,Filled
1012,2024-07-11,P1,Plant A,2897,1065,DC2,Distribution Center 2,471,471,5.28,471,2486.88,Fulfilled,0,Filled
1013,2024-07-11,P1,Plant A,2897,499,DC3,Distribution Center 3,566,566,4.86,566,2750.76,Fulfilled,0,Filled
1014,2024-07-11,P2,Plant B,1449,263,DC1,Distribution Center 1,1186,1186,5.69,1186,6748.34,Fulfilled,0,Filled
1015,2024-07-11,P2,Plant B,1449,0,DC2,Distribution Center 2,540,263,5.13,263,1349.19,Fulfilled,277,Partially Filled
1016,2024-07-12,P1,Plant A,2322,1679,DC1,Distribution Center 1,643,643,4.81,643,3092.83,Fulfilled,0,Filled
1017,2024-07-12,P1,Plant A,2322,944,DC2,Distribution Center 2,1192,735,5.53,735,4064.55,Fulfilled,457,Partially Filled
1018,2024-07-12,P1,Plant A,2322,0,DC3,Distribution Center 3,968,944,5.81,944,5484.639999999999,Fulfilled,24,Partially Filled
1019,2024-07-12,P2,Plant B,1899,792,DC1,Distribution Center 1,1184,1107,5.13,1107,5678.91,Fulfilled,77,Partially Filled
1020,2024-07-12,P2,Plant B,1899,258,DC2,Distribution Center 2,534,534,5.43,534,2899.62,Fulfilled,0,Filled
1021,2024-07-12,P2,Plant B,1899,0,DC3,Distribution Center 3,913,258,4.07,258,1050.0600000000002,Fulfilled,655,Partially Filled
1022,2024-07-13,P1,Plant A,2695,1713,DC1,Distribution Center 1,982,982,5.05,982,4959.099999999999,Fulfilled,0,Filled
1023,2024-07-13,P1,Plant A,2695,809,DC2,Distribution Center 2,904,904,4.45,904,4022.8,Fulfilled,0,Filled
1024,2024-07-13,P1,Plant A,2695,0,DC3,Distribution Center 3,939,809,6.09,809,4926.8099999999995,Fulfilled,130,Partially Filled
1025,2024-07-13,P2,Plant B,2745,1826,DC1,Distribution Center 1,919,919,3.72,919,3418.6800000000003,Fulfilled,0,Filled
1026,2024-07-13,P2,Plant B,2745,740,DC2,Distribution Center 2,1086,1086,5.47,1086,5940.42,Fulfilled,0,Filled
1027,2024-07-13,P2,Plant B,2745,0,DC3,Distribution Center 3,1316,740,4.34,740,3211.6,Fulfilled,576,Partially Filled
1028,2024-07-14,P1,Plant A,2699,2120,DC1,Distribution Center 1,579,579,4.1,579,2373.8999999999996,Fulfilled,0,Filled
1029,2024-07-14,P1,Plant A,2699,1423,DC2,Distribution Center 2,697,697,5.6,697,3903.2,Fulfilled,0,Filled
1030,2024-07-14,P1,Plant A,2699,498,DC3,Distribution Center 3,938,925,5.63,925,5207.75,Fulfilled,13,Partially Filled
1031,2024-07-14,P2,Plant B,2551,1632,DC1,Distribution Center 1,919,919,5.05,919,4640.95,Fulfilled,0,Filled
1032,2024-07-14,P2,Plant B,2551,455,DC2,Distribution Center 2,1177,1177,3.75,1177,4413.75,Fulfilled,0,Filled
1033,2024-07-14,P2,Plant B,2551,0,DC3,Distribution Center 3,742,455,5.61,455,2552.55,Fulfilled,287,Partially Filled
1034,2024-07-15,P1,Plant A,1701,513,DC1,Distribution Center 1,1283,1188,5.42,1188,6438.96,Fulfilled,95,Partially Filled
1035,2024-07-15,P1,Plant A,1701,0,DC2,Distribution Center 2,1440,513,6.24,513,3201.12,Fulfilled,927,Partially Filled
1036,2024-07-15,P2,Plant B,1719,867,DC1,Distribution Center 1,852,852,4.59,852,3910.68,Fulfilled,0,Filled
1037,2024-07-15,P2,Plant B,1719,157,DC2,Distribution Center 2,710,710,5.69,710,4039.9,Fulfilled,0,Filled
1038,2024-07-15,P2,Plant B,1719,0,DC3,Distribution Center 3,1371,157,4.47,157,701.79,Fulfilled,1214,Partially Filled
1039,2024-07-16,P1,Plant A,2828,1946,DC1,Distribution Center 1,882,882,5.98,882,5274.360000000001,Fulfilled,0,Filled
1040,2024-07-16,P1,Plant A,2828,1324,DC2,Distribution Center 2,622,622,4.96,622,3085.12,Fulfilled,0,Filled
1041,2024-07-16,P1,Plant A,2828,418,DC3,Distribution Center 3,906,906,4.68,906,4240.08,Fulfilled,0,Filled
1042,2024-07-16,P2,Plant B,2103,735,DC1,Distribution Center 1,1368,1368,5.69,1368,7783.920000000001,Fulfilled,0,Filled
1043,2024-07-16,P2,Plant B,2103,0,DC2,Distribution Center 2,1283,735,4.45,735,3270.75,Fulfilled,548,Partially Filled
1044,2024-07-17,P1,Plant A,1384,595,DC1,Distribution Center 1,789,789,5.35,789,4221.15,Fulfilled,0,Filled
1045,2024-07-17,P1,Plant A,1384,0,DC2,Distribution Center 2,1389,595,4.27,595,2540.6499999999996,Fulfilled,794,Partially Filled
1046,2024-07-17,P2,Plant B,2525,1758,DC1,Distribution Center 1,767,767,4.89,767,3750.6299999999997,Fulfilled,0,Filled
1047,2024-07-17,P2,Plant B,2525,728,DC2,Distribution Center 2,1030,1030,4.91,1030,5057.3,Fulfilled,0,Filled
1048,2024-07-17,P2,Plant B,2525,0,DC3,Distribution Center 3,852,728,4.17,728,3035.7599999999998,Fulfilled,124,Partially Filled
1049,2024-07-18,P1,Plant A,2474,1142,DC1,Distribution Center 1,1332,1332,5.54,1332,7379.28,Fulfilled,0,Filled
1050,2024-07-18,P1,Plant A,2474,245,DC2,Distribution Center 2,897,897,5.19,897,4655.43,Fulfilled,0,Filled
1051,2024-07-18,P1,Plant A,2474,0,DC3,Distribution Center 3,1213,245,4.5,245,1102.5,Partially Fulfilled,968,Partially Filled
1052,2024-07-18,P2,Plant B,1624,441,DC1,Distribution Center 1,1183,1183,4.79,1183,5666.57,Fulfilled,0,Filled
1053,2024-07-18,P2,Plant B,1624,0,DC2,Distribution Center 2,1502,441,4.61,441,2033.0100000000002,Fulfilled,1061,Partially Filled
1054,2024-07-19,P1,Plant A,2415,1662,DC1,Distribution Center 1,753,753,5.26,753,3960.7799999999997,Fulfilled,0,Filled
1055,2024-07-19,P1,Plant A,2415,643,DC2,Distribution Center 2,1019,1019,5.24,1019,5339.56,Fulfilled,0,Filled
1056,2024-07-19,P1,Plant A,2415,0,DC3,Distribution Center 3,1336,643,5.42,643,3485.06,Fulfilled,693,Partially Filled
1057,2024-07-19,P2,Plant B,2196,1072,DC1,Distribution Center 1,1124,1124,5.2,1124,5844.8,Fulfilled,0,Filled
1058,2024-07-19,P2,Plant B,2196,0,DC2,Distribution Center 2,1152,1072,4.71,1072,5049.12,Fulfilled,80,Partially Filled
1059,2024-07-20,P1,Plant A,2349,1015,DC1,Distribution Center 1,1334,1334,4.4,1334,5869.6,Fulfilled,0,Filled
1060,2024-07-20,P1,Plant A,2349,0,DC2,Distribution Center 2,1112,1015,4.29,1015,4354.35,Fulfilled,97,Partially Filled
1061,2024-07-20,P2,Plant B,1572,336,DC1,Distribution Center 1,1236,1236,4.38,1236,5413.68,Fulfilled,0,Filled
1062,2024-07-20,P2,Plant B,1572,0,DC2,Distribution Center 2,1322,336,5.28,336,1774.0800000000002,Fulfilled,986,Partially Filled
1063,2024-07-21,P1,Plant A,1686,469,DC1,Distribution Center 1,1217,1217,4.32,1217,5257.4400000000005,Fulfilled,0,Filled
1064,2024-07-21,P1,Plant A,1686,0,DC2,Distribution Center 2,959,469,3.88,469,1819.72,Fulfilled,490,Partially Filled
1065,2024-07-21,P2,Plant B,2568,2049,DC1,Distribution Center 1,519,519,3.59,519,1863.21,Fulfilled,0,Filled
1066,2024-07-21,P2,Plant B,2568,1237,DC2,Distribution Center 2,812,812,4.59,812,3727.08,Fulfilled,0,Filled
1067,2024-07-21,P2,Plant B,2568,269,DC3,Distribution Center 3,968,968,4.28,968,4143.04,Fulfilled,0,Filled
1068,2024-07-22,P1,Plant A,2898,2111,DC1,Distribution Center 1,787,787,4.53,787,3565.11,Fulfilled,0,Filled
1069,2024-07-22,P1,Plant A,2898,1065,DC2,Distribution Center 2,1046,1046,5.42,1046,5669.32,Fulfilled,0,Filled
1070,2024-07-22,P1,Plant A,2898,396,DC3,Distribution Center 3,669,669,4.83,669,3231.27,Fulfilled,0,Filled
1071,2024-07-22,P2,Plant B,3043,1832,DC1,Distribution Center 1,1211,1211,4.78,1211,5788.58,Fulfilled,0,Filled
1072,2024-07-22,P2,Plant B,3043,364,DC2,Distribution Center 2,1468,1468,3.89,1468,5710.52,Fulfilled,0,Filled
1073,2024-07-22,P2,Plant B,3043,0,DC3,Distribution Center 3,662,364,4.61,364,1678.0400000000002,Fulfilled,298,Partially Filled
1074,2024-07-23,P1,Plant A,1812,298,DC1,Distribution Center 1,1514,1514,4.55,1514,6888.7,Fulfilled,0,Filled
1075,2024-07-23,P1,Plant A,1812,0,DC2,Distribution Center 2,1437,298,5.9,298,1758.2,Fulfilled,1139,Partially Filled
1076,2024-07-23,P2,Plant B,2278,1244,DC1,Distribution Center 1,1034,1034,5.46,1034,5645.64,Fulfilled,0,Filled
1077,2024-07-23,P2,Plant B,2278,0,DC2,Distribution Center 2,1347,1244,4.35,1244,5411.4,Fulfilled,103,Partially Filled
1078,2024-07-24,P1,Plant A,3107,2566,DC1,Distribution Center 1,541,541,4.4,541,2380.4,Fulfilled,0,Filled
1079,2024-07-24,P1,Plant A,3107,1436,DC2,Distribution Center 2,1419,1130,4.32,1130,4881.6,Fulfilled,289,Partially Filled
1080,2024-07-24,P1,Plant A,3107,765,DC3,Distribution Center 3,671,671,4.64,671,3113.4399999999996,Fulfilled,0,Filled
1081,2024-07-24,P2,Plant B,2036,921,DC1,Distribution Center 1,1115,1115,5.48,1115,6110.200000000001,Fulfilled,0,Filled
1082,2024-07-24,P2,Plant B,2036,0,DC2,Distribution Center 2,1282,921,5.34,921,4918.139999999999,Fulfilled,361,Partially Filled
1083,2024-07-25,P1,Plant A,2493,1768,DC1,Distribution Center 1,725,725,3.74,725,2711.5,Fulfilled,0,Filled
1084,2024-07-25,P1,Plant A,2493,1081,DC2,Distribution Center 2,687,687,6.37,687,4376.1900000000005,Fulfilled,0,Filled
1085,2024-07-25,P1,Plant A,2493,446,DC3,Distribution Center 3,635,635,4.32,635,2743.2000000000003,Fulfilled,0,Filled
1086,2024-07-25,P2,Plant B,2711,2134,DC1,Distribution Center 1,577,577,4.33,577,2498.41,Fulfilled,0,Filled
1087,2024-07-25,P2,Plant B,2711,1066,DC2,Distribution Center 2,1219,1068,6.41,1068,6845.88,Fulfilled,151,Partially Filled
1088,2024-07-25,P2,Plant B,2711,0,DC3,Distribution Center 3,1080,1066,4.76,1066,5074.16,Fulfilled,14,Partially Filled
1089,2024-07-26,P1,Plant A,2901,1676,DC1,Distribution Center 1,1225,1225,4.84,1225,5929.0,Fulfilled,0,Filled
1090,2024-07-26,P1,Plant A,2901,562,DC2,Distribution Center 2,1114,1114,6.11,1114,6806.54,Fulfilled,0,Filled
1091,2024-07-26,P1,Plant A,2901,0,DC3,Distribution Center 3,1119,562,5.17,562,2905.54,Fulfilled,557,Partially Filled
1092,2024-07-26,P2,Plant B,1631,669,DC1,Distribution Center 1,962,962,5.72,962,5502.639999999999,Fulfilled,0,Filled
1093,2024-07-26,P2,Plant B,1631,0,DC2,Distribution Center 2,1137,669,5.42,669,3625.98,Fulfilled,468,Partially Filled
1094,2024-07-27,P1,Plant A,1993,1333,DC1,Distribution Center 1,660,660,4.8,660,3168.0,Fulfilled,0,Filled
1095,2024-07-27,P1,Plant A,1993,458,DC2,Distribution Center 2,875,875,5.09,875,4453.75,Fulfilled,0,Filled
1096,2024-07-27,P1,Plant A,1993,0,DC3,Distribution Center 3,1186,458,5.15,458,2358.7000000000003,Fulfilled,728,Partially Filled
1097,2024-07-27,P2,Plant B,2342,1251,DC1,Distribution Center 1,1496,1091,5.97,1091,6513.2699999999995,Fulfilled,405,Partially Filled
1098,2024-07-27,P2,Plant B,2342,304,DC2,Distribution Center 2,947,947,5.43,947,5142.21,Fulfilled,0,Filled
1099,2024-07-27,P2,Plant B,2342,0,DC3,Distribution Center 3,510,304,4.08,304,1240.32,Fulfilled,206,Partially Filled
1100,2024-07-28,P1,Plant A,2329,1822,DC1,Distribution Center 1,507,507,4.89,507,2479.23,Fulfilled,0,Filled
1101,2024-07-28,P1,Plant A,2329,1130,DC2,Distribution Center 2,692,692,4.95,692,3425.4,Fulfilled,0,Filled
1102,2024-07-28,P1,Plant A,2329,275,DC3,Distribution Center 3,855,855,4.34,855,3710.7,Fulfilled,0,Filled
1103,2024-07-28,P2,Plant B,2466,1743,DC1,Distribution Center 1,723,723,5.3,723,3831.9,Fulfilled,0,Filled
1104,2024-07-28,P2,Plant B,2466,723,DC2,Distribution Center 2,1020,1020,6.04,1020,6160.8,Fulfilled,0,Filled
1105,2024-07-28,P2,Plant B,2466,0,DC3,Distribution Center 3,1269,723,5.76,723,4164.48,Fulfilled,546,Partially Filled
1106,2024-07-29,P1,Plant A,1347,622,DC1,Distribution Center 1,725,725,5.63,725,4081.75,Fulfilled,0,Filled
1107,2024-07-29,P1,Plant A,1347,0,DC2,Distribution Center 2,1010,622,5.34,622,3321.48,Fulfilled,388,Partially Filled
1108,2024-07-29,P2,Plant B,1581,479,DC1,Distribution Center 1,1102,1102,5.7,1102,6281.400000000001,Fulfilled,0,Filled
1109,2024-07-29,P2,Plant B,1581,0,DC2,Distribution Center 2,812,479,6.14,479,2941.06,Fulfilled,333,Partially Filled
1110,2024-07-30,P1,Plant A,2142,1660,DC1,Distribution Center 1,482,482,4.75,482,2289.5,Fulfilled,0,Filled
1111,2024-07-30,P1,Plant A,2142,256,DC2,Distribution Center 2,1404,1404,5.82,1404,8171.280000000001,Fulfilled,0,Filled
1112,2024-07-30,P1,Plant A,2142,0,DC3,Distribution Center 3,1180,256,4.7,256,1203.2,Fulfilled,924,Partially Filled
1113,2024-07-30,P2,Plant B,1922,412,DC1,Distribution Center 1,1510,1510,4.87,1510,7353.7,Fulfilled,0,Filled
1114,2024-07-30,P2,Plant B,1922,0,DC2,Distribution Center 2,1466,412,4.41,412,1816.92,Fulfilled,1054,Partially Filled
1115,2024-07-31,P1,Plant A,2056,1041,DC1,Distribution Center 1,1015,1015,4.81,1015,4882.15,Fulfilled,0,Filled
1116,2024-07-31,P1,Plant A,2056,341,DC2,Distribution Center 2,700,700,3.83,700,2681.0,Fulfilled,0,Filled
1117,2024-07-31,P1,Plant A,2056,0,DC3,Distribution Center 3,1270,341,5.22,341,1780.02,Fulfilled,929,Partially Filled
1118,2024-07-31,P2,Plant B,1472,565,DC1,Distribution Center 1,907,907,4.94,907,4480.58,Fulfilled,0,Filled
1119,2024-07-31,P2,Plant B,1472,0,DC2,Distribution Center 2,1298,565,4.89,565,2762.85,Fulfilled,733,Partially Filled
1120,2024-08-01,P1,Plant A,2583,1391,DC1,Distribution Center 1,1192,1192,5.25,1192,6258.0,Fulfilled,0,Filled
1121,2024-08-01,P1,Plant A,2583,556,DC2,Distribution Center 2,835,835,5.38,835,4492.3,Fulfilled,0,Filled
1122,2024-08-01,P1,Plant A,2583,32,DC3,Distribution Center 3,524,524,4.27,524,2237.4799999999996,Fulfilled,0,Filled
1123,2024-08-01,P2,Plant B,2730,1357,DC1,Distribution Center 1,1373,1373,6.21,1373,8526.33,Fulfilled,0,Filled
1124,2024-08-01,P2,Plant B,2730,42,DC2,Distribution Center 2,1315,1315,4.12,1315,5417.8,Fulfilled,0,Filled
1125,2024-08-01,P2,Plant B,2730,0,DC3,Distribution Center 3,1141,42,6.12,42,257.04,Fulfilled,1099,Partially Filled
1126,2024-08-02,P1,Plant A,2729,1834,DC1,Distribution Center 1,995,895,5.63,895,5038.849999999999,Fulfilled,100,Partially Filled
1127,2024-08-02,P1,Plant A,2729,1330,DC2,Distribution Center 2,504,504,4.29,504,2162.16,Fulfilled,0,Filled
1128,2024-08-02,P1,Plant A,2729,460,DC3,Distribution Center 3,870,870,5.7,870,4959.0,Fulfilled,0,Filled
1129,2024-08-02,P2,Plant B,1884,1063,DC1,Distribution Center 1,821,821,5.26,821,4318.46,Fulfilled,0,Filled
1130,2024-08-02,P2,Plant B,1884,0,DC2,Distribution Center 2,1501,1063,5.67,1063,6027.21,Fulfilled,438,Partially Filled
1131,2024-08-03,P1,Plant A,1879,904,DC1,Distribution Center 1,975,975,4.8,975,4680.0,Fulfilled,0,Filled
1132,2024-08-03,P1,Plant A,1879,88,DC2,Distribution Center 2,816,816,5.22,816,4259.5199999999995,Fulfilled,0,Filled
1133,2024-08-03,P1,Plant A,1879,0,DC3,Distribution Center 3,606,88,6.22,88,547.36,Fulfilled,518,Partially Filled
1134,2024-08-03,P2,Plant B,1664,361,DC1,Distribution Center 1,1303,1303,3.87,1303,5042.610000000001,Fulfilled,0,Filled
1135,2024-08-03,P2,Plant B,1664,0,DC2,Distribution Center 2,1190,361,5.21,361,1880.81,Fulfilled,829,Partially Filled
1136,2024-08-04,P1,Plant A,2574,1298,DC1,Distribution Center 1,1276,1276,3.86,1276,4925.36,Fulfilled,0,Filled
1137,2024-08-04,P1,Plant A,2574,0,DC2,Distribution Center 2,1492,1298,4.52,1298,5866.959999999999,Fulfilled,194,Partially Filled
1138,2024-08-04,P2,Plant B,1609,371,DC1,Distribution Center 1,1238,1238,4.56,1238,5645.28,Fulfilled,0,Filled
1139,2024-08-04,P2,Plant B,1609,0,DC2,Distribution Center 2,988,371,4.25,371,1576.75,Fulfilled,617,Partially Filled
1140,2024-08-05,P1,Plant A,1979,822,DC1,Distribution Center 1,1157,1157,5.82,1157,6733.740000000001,Fulfilled,0,Filled
1141,2024-08-05,P1,Plant A,1979,0,DC2,Distribution Center 2,1017,822,5.62,822,4619.64,Fulfilled,195,Partially Filled
1142,2024-08-05,P2,Plant B,1648,672,DC1,Distribution Center 1,976,976,5.77,976,5631.5199999999995,Fulfilled,0,Filled
1143,2024-08-05,P2,Plant B,1648,0,DC2,Distribution Center 2,1138,672,4.05,672,2721.6,Fulfilled,466,Partially Filled
1144,2024-08-06,P1,Plant A,1549,265,DC1,Distribution Center 1,1284,1284,4.97,1284,6381.48,Fulfilled,0,Filled
1145,2024-08-06,P1,Plant A,1549,0,DC2,Distribution Center 2,1477,265,4.07,265,1078.5500000000002,Fulfilled,1212,Partially Filled
1146,2024-08-06,P2,Plant B,2258,968,DC1,Distribution Center 1,1290,1290,4.97,1290,6411.299999999999,Fulfilled,0,Filled
1147,2024-08-06,P2,Plant B,2258,44,DC2,Distribution Center 2,924,924,4.61,924,4259.64,Fulfilled,0,Filled
1148,2024-08-06,P2,Plant B,2258,0,DC3,Distribution Center 3,742,44,4.51,44,198.44,Fulfilled,698,Partially Filled
1149,2024-08-07,P1,Plant A,2056,1078,DC1,Distribution Center 1,1464,978,5.12,978,5007.36,Fulfilled,486,Partially Filled
1150,2024-08-07,P1,Plant A,2056,210,DC2,Distribution Center 2,868,868,4.46,868,3871.2799999999997,Fulfilled,0,Filled
1151,2024-08-07,P1,Plant A,2056,0,DC3,Distribution Center 3,826,210,4.59,210,963.9,Fulfilled,616,Partially Filled
1152,2024-08-07,P2,Plant B,2272,721,DC1,Distribution Center 1,1551,1551,5.53,1551,8577.03,Fulfilled,0,Filled
1153,2024-08-07,P2,Plant B,2272,0,DC2,Distribution Center 2,1308,721,4.86,721,3504.0600000000004,Fulfilled,587,Partially Filled
1154,2024-08-08,P1,Plant A,2776,1750,DC1,Distribution Center 1,1026,1026,6.27,1026,6433.0199999999995,Fulfilled,0,Filled
1155,2024-08-08,P1,Plant A,2776,960,DC2,Distribution Center 2,852,790,5.78,790,4566.2,Fulfilled,62,Partially Filled
1156,2024-08-08,P1,Plant A,2776,0,DC3,Distribution Center 3,1098,960,5.68,960,5452.799999999999,Fulfilled,138,Partially Filled
1157,2024-08-08,P2,Plant B,2025,1092,DC1,Distribution Center 1,933,933,4.38,933,4086.54,Fulfilled,0,Filled
1158,2024-08-08,P2,Plant B,2025,0,DC2,Distribution Center 2,1271,1092,3.8,1092,4149.599999999999,Fulfilled,179,Partially Filled
1159,2024-08-09,P1,Plant A,1572,828,DC1,Distribution Center 1,744,744,5.13,744,3816.72,Fulfilled,0,Filled
1160,2024-08-09,P1,Plant A,1572,0,DC2,Distribution Center 2,887,828,5.44,828,4504.320000000001,Fulfilled,59,Partially Filled
1161,2024-08-09,P2,Plant B,2224,825,DC1,Distribution Center 1,1399,1399,4.25,1399,5945.75,Fulfilled,0,Filled
1162,2024-08-09,P2,Plant B,2224,0,DC2,Distribution Center 2,937,825,4.51,825,3720.75,Fulfilled,112,Partially Filled
1163,2024-08-10,P1,Plant A,2321,885,DC1,Distribution Center 1,1436,1120,5.56,1436,7984.16,Fulfilled,0,Filled
1164,2024-08-10,P1,Plant A,2321,0,DC2,Distribution Center 2,1253,885,4.45,885,3938.25,Fulfilled,368,Partially Filled
1165,2024-08-10,P2,Plant B,2949,2011,DC1,Distribution Center 1,938,938,4.96,938,4652.48,Fulfilled,0,Filled
1166,2024-08-10,P2,Plant B,2949,1039,DC2,Distribution Center 2,972,972,5.06,972,4918.32,Fulfilled,0,Filled
1167,2024-08-10,P2,Plant B,2949,118,DC3,Distribution Center 3,921,921,4.67,921,4301.07,Fulfilled,0,Filled
1168,2024-08-11,P1,Plant A,1784,1222,DC1,Distribution Center 1,562,562,4.75,562,2669.5,Fulfilled,0,Filled
1169,2024-08-11,P1,Plant A,1784,10,DC2,Distribution Center 2,1295,1212,4.71,1212,5708.5199999999995,Fulfilled,83,Partially Filled
1170,2024-08-11,P1,Plant A,1784,0,DC3,Distribution Center 3,671,10,5.64,10,56.4,Fulfilled,661,Partially Filled
1171,2024-08-11,P2,Plant B,3043,1828,DC1,Distribution Center 1,1215,1215,4.46,1215,5418.9,Fulfilled,0,Filled
1172,2024-08-11,P2,Plant B,3043,817,DC2,Distribution Center 2,1011,1011,5.37,1011,5429.07,Fulfilled,0,Filled
1173,2024-08-11,P2,Plant B,3043,0,DC3,Distribution Center 3,1473,817,5.78,817,4722.26,Fulfilled,656,Partially Filled
1174,2024-08-12,P1,Plant A,2708,1667,DC1,Distribution Center 1,1211,1041,4.82,1041,5017.62,Fulfilled,170,Partially Filled
1175,2024-08-12,P1,Plant A,2708,868,DC2,Distribution Center 2,799,799,4.51,799,3603.49,Fulfilled,0,Filled
1176,2024-08-12,P1,Plant A,2708,0,DC3,Distribution Center 3,1247,868,4.82,868,4183.76,Fulfilled,379,Partially Filled
1177,2024-08-12,P2,Plant B,1954,975,DC1,Distribution Center 1,979,979,5.68,979,5560.719999999999,Fulfilled,0,Filled
1178,2024-08-12,P2,Plant B,1954,243,DC2,Distribution Center 2,732,732,4.22,732,3089.04,Fulfilled,0,Filled
