Order_ID,Date,Plant_ID,Plant_Name,Plant_Capacity,Remaining Inventory level,Distribution_Center_ID,Distribution_Center_Name,Demand,Supply,Unit_Cost,Quantity_Shipped,Shipping_Cost,Fulfillment_Status,Demand_Surplus,Demand_Surplus_Status
975,2024-06-12,P2,Plant B,3280.67213,1524.67213,DC2,Distribution Center 2,613,613.0,5.09,613.0,3120.17,Fulfilled,0.0,Filled
976,2024-06-12,P2,Plant B,3280.67213,547.6721299999999,DC3,Distribution Center 3,977,977.0,5.75,977.0,5617.75,Fulfilled,0.0,Filled
977,2024-06-13,P1,Plant A,2991.7634900000003,1921.7634900000003,DC1,Distribution Center 1,1419,1070.0,5.67,1070.0,6066.9,Fulfilled,349.0,Partially Filled
978,2024-06-13,P1,Plant A,2991.7634900000003,1403.7634900000003,DC2,Distribution Center 2,518,518.0,5.74,518.0,2973.32,Fulfilled,0.0,Filled
979,2024-06-13,P1,Plant A,2991.7634900000003,607.7634900000003,DC3,Distribution Center 3,796,796.0,5.27,796.0,4194.92,Fulfilled,0.0,Filled
980,2024-06-13,P2,Plant B,3094.67213,1917.67213,DC1,Distribution Center 1,1246,1177.0,5.97,1177.0,7026.69,Fulfilled,69.0,Partially Filled
981,2024-06-13,P2,Plant B,3094.67213,990.6721299999999,DC2,Distribution Center 2,927,927.0,4.37,927.0,4050.9900000000002,Fulfilled,0.0,Filled
982,2024-06-13,P2,Plant B,3094.67213,46.672129999999925,DC3,Distribution Center 3,944,944.0,4.56,944.0,4304.639999999999,Fulfilled,0.0,Filled
983,2024-06-14,P1,Plant A,3558.7634900000003,2544.7634900000003,DC1,Distribution Center 1,1366,1014.0,5.45,1014.0,5526.3,Fulfilled,352.0,Partially Filled
984,2024-06-14,P1,Plant A,3558.7634900000003,1361.7634900000003,DC2,Distribution Center 2,1290,1183.0,5.59,1183.0,6612.97,Fulfilled,107.0,Partially Filled
985,2024-06-14,P1,Plant A,3558.7634900000003,428.7634900000003,DC3,Distribution Center 3,933,933.0,5.05,933.0,4711.65,Fulfilled,0.0,Filled
986,2024-06-14,P2,Plant B,4007.67213,3047.67213,DC1,Distribution Center 1,1171,960.0,5.81,960.0,5577.599999999999,Fulfilled,211.0,Partially Filled
987,2024-06-14,P2,Plant B,4007.67213,1844.67213,DC2,Distribution Center 2,1203,1203.0,6.16,1203.0,7410.4800000000005,Fulfilled,0.0,Filled
988,2024-06-14,P2,Plant B,4007.67213,847.6721299999999,DC3,Distribution Center 3,997,997.0,4.01,997.0,3997.97,Fulfilled,0.0,Filled
989,2024-06-15,P1,Plant A,3416.7634900000003,2718.7634900000003,DC1,Distribution Center 1,698,698.0,5.68,698.0,3964.64,Fulfilled,0.0,Filled
990,2024-06-15,P1,Plant A,3416.7634900000003,1571.7634900000003,DC2,Distribution Center 2,1396,1147.0,4.74,1147.0,5436.780000000001,Fulfilled,249.0,Partially Filled
991,2024-06-15,P1,Plant A,3416.7634900000003,832.7634900000003,DC3,Distribution Center 3,739,739.0,4.5,739.0,3325.5,Fulfilled,0.0,Filled
992,2024-06-15,P2,Plant B,2610.67213,1458.67213,DC1,Distribution Center 1,1152,1152.0,5.0,1152.0,5760.0,Fulfilled,0.0,Filled
993,2024-06-15,P2,Plant B,2610.67213,909.6721299999999,DC2,Distribution Center 2,549,549.0,5.93,549.0,3255.5699999999997,Fulfilled,0.0,Filled
994,2024-06-15,P2,Plant B,2610.67213,267.6721299999999,DC3,Distribution Center 3,642,642.0,5.01,642.0,3216.42,Fulfilled,0.0,Filled
995,2024-06-16,P1,Plant A,2966.7634900000003,2360.7634900000003,DC1,Distribution Center 1,606,606.0,4.56,606.0,2763.3599999999997,Fulfilled,0.0,Filled
996,2024-06-16,P1,Plant A,2966.7634900000003,1303.7634900000003,DC2,Distribution Center 2,1057,1057.0,4.65,1057.0,4915.05,Fulfilled,0.0,Filled
997,2024-06-16,P1,Plant A,2966.7634900000003,790.7634900000003,DC3,Distribution Center 3,513,513.0,4.37,513.0,2241.81,Fulfilled,0.0,Filled
998,2024-06-16,P2,Plant B,3893.67213,3396.67213,DC1,Distribution Center 1,497,497.0,4.37,497.0,2171.89,Fulfilled,0.0,Filled
999,2024-06-16,P2,Plant B,3893.67213,2578.67213,DC2,Distribution Center 2,818,818.0,4.85,818.0,3967.2999999999997,Fulfilled,0.0,Filled
1000,2024-06-16,P2,Plant B,3893.67213,1058.67213,DC3,Distribution Center 3,1520,1520.0,3.84,1520.0,5836.8,Fulfilled,0.0,Filled
1001,2024-06-17,P1,Plant A,2983.7634900000003,1818.7634900000003,DC1,Distribution Center 1,1165,1165.0,4.57,1165.0,5324.05,Fulfilled,0.0,Filled
1002,2024-06-17,P1,Plant A,2983.7634900000003,596.7634900000003,DC2,Distribution Center 2,1222,1222.0,4.84,1222.0,5914.48,Fulfilled,0.0,Filled
1003,2024-06-17,P1,Plant A,2983.7634900000003,100.76349000000027,DC3,Distribution Center 3,496,496.0,5.93,496.0,2941.2799999999997,Fulfilled,0.0,Filled
1004,2024-06-17,P2,Plant B,3201.67213,2461.67213,DC1,Distribution Center 1,740,740.0,5.42,740.0,4010.7999999999997,Fulfilled,0.0,Filled
1005,2024-06-17,P2,Plant B,3201.67213,1268.67213,DC2,Distribution Center 2,1193,1193.0,4.16,1193.0,4962.88,Fulfilled,0.0,Filled
1006,2024-06-17,P2,Plant B,3201.67213,0.0,DC3,Distribution Center 3,1418,1268.67213,5.55,1268.67213,7041.1303215,Fulfilled,149.32787000000008,Partially Filled
1007,2024-06-18,P1,Plant A,3239.7634900000003,2619.7634900000003,DC1,Distribution Center 1,620,620.0,4.8,620.0,2976.0,Fulfilled,0.0,Filled
1008,2024-06-18,P1,Plant A,3239.7634900000003,2029.7634900000003,DC2,Distribution Center 2,590,590.0,4.52,590.0,2666.7999999999997,Fulfilled,0.0,Filled
1009,2024-06-18,P1,Plant A,3239.7634900000003,1013.7634900000003,DC3,Distribution Center 3,1016,1016.0,4.92,1016.0,4998.72,Fulfilled,0.0,Filled
1010,2024-06-18,P2,Plant B,3907.67213,3016.67213,DC1,Distribution Center 1,1088,891.0,4.7,891.0,4187.7,Fulfilled,197.0,Partially Filled
1011,2024-06-18,P2,Plant B,3907.67213,2051.67213,DC2,Distribution Center 2,965,965.0,5.24,965.0,5056.6,Fulfilled,0.0,Filled
1012,2024-06-18,P2,Plant B,3907.67213,537.6721299999999,DC3,Distribution Center 3,1514,1514.0,4.44,1514.0,6722.160000000001,Fulfilled,0.0,Filled
1013,2024-06-19,P1,Plant A,2874.7634900000003,1526.7634900000003,DC1,Distribution Center 1,1348,1348.0,4.1,1348.0,5526.799999999999,Fulfilled,0.0,Filled
1014,2024-06-19,P1,Plant A,2874.7634900000003,1001.7634900000003,DC2,Distribution Center 2,525,525.0,4.97,525.0,2609.25,Fulfilled,0.0,Filled
1015,2024-06-19,P1,Plant A,2874.7634900000003,106.76349000000027,DC3,Distribution Center 3,895,895.0,5.57,895.0,4985.150000000001,Fulfilled,0.0,Filled
1016,2024-06-19,P2,Plant B,3681.67213,2377.67213,DC1,Distribution Center 1,1304,1304.0,5.65,1304.0,7367.6,Fulfilled,0.0,Filled
1017,2024-06-19,P2,Plant B,3681.67213,1706.67213,DC2,Distribution Center 2,671,671.0,4.35,671.0,2918.85,Fulfilled,0.0,Filled
1018,2024-06-19,P2,Plant B,3681.67213,625.6721299999999,DC3,Distribution Center 3,1081,1081.0,4.14,1081.0,4475.339999999999,Fulfilled,0.0,Filled
1019,2024-06-20,P1,Plant A,2962.7634900000003,1431.7634900000003,DC1,Distribution Center 1,1531,1531.0,4.83,1531.0,7394.7300000000005,Fulfilled,0.0,Filled
1020,2024-06-20,P1,Plant A,2962.7634900000003,473.7634900000003,DC2,Distribution Center 2,958,958.0,4.81,958.0,4607.98,Fulfilled,0.0,Filled
1021,2024-06-20,P1,Plant A,2962.7634900000003,0.0,DC3,Distribution Center 3,1200,473.7634900000003,5.2,473.7634900000003,2463.5701480000016,Fulfilled,726.2365099999997,Partially Filled
1022,2024-06-20,P2,Plant B,3455.67213,2350.67213,DC1,Distribution Center 1,1372,1105.0,5.3,1105.0,5856.5,Fulfilled,267.0,Partially Filled
1023,2024-06-20,P2,Plant B,3455.67213,1329.67213,DC2,Distribution Center 2,1021,1021.0,4.94,1021.0,5043.740000000001,Fulfilled,0.0,Filled
1024,2024-06-20,P2,Plant B,3455.67213,755.6721299999999,DC3,Distribution Center 3,574,574.0,5.29,574.0,3036.46,Fulfilled,0.0,Filled
1025,2024-06-21,P1,Plant A,3746.7634900000003,3212.7634900000003,DC1,Distribution Center 1,534,534.0,4.34,534.0,2317.56,Fulfilled,0.0,Filled
1026,2024-06-21,P1,Plant A,3746.7634900000003,2197.7634900000003,DC2,Distribution Center 2,1015,1015.0,4.19,1015.0,4252.85,Fulfilled,0.0,Filled
1027,2024-06-21,P1,Plant A,3746.7634900000003,784.7634900000003,DC3,Distribution Center 3,1413,1413.0,4.07,1413.0,5750.910000000001,Fulfilled,0.0,Filled
1028,2024-06-21,P2,Plant B,3740.67213,3097.67213,DC1,Distribution Center 1,643,643.0,4.09,643.0,2629.87,Fulfilled,0.0,Filled
1029,2024-06-21,P2,Plant B,3740.67213,2335.67213,DC2,Distribution Center 2,762,762.0,5.24,762.0,3992.88,Fulfilled,0.0,Filled
1030,2024-06-21,P2,Plant B,3740.67213,1121.67213,DC3,Distribution Center 3,1214,1214.0,4.5,1214.0,5463.0,Fulfilled,0.0,Filled
1031,2024-06-22,P1,Plant A,2334.7634900000003,1082.7634900000003,DC1,Distribution Center 1,1252,1252.0,4.53,1252.0,5671.56,Fulfilled,0.0,Filled
1032,2024-06-22,P1,Plant A,2334.7634900000003,113.76349000000027,DC2,Distribution Center 2,969,969.0,5.73,969.0,5552.370000000001,Fulfilled,0.0,Filled
1033,2024-06-22,P1,Plant A,2334.7634900000003,0.0,DC3,Distribution Center 3,1454,113.76349000000027,5.08,113.76349000000027,577.9185292000014,Fulfilled,1340.2365099999997,Partially Filled
1034,2024-06-22,P2,Plant B,2784.67213,1390.67213,DC1,Distribution Center 1,1394,1394.0,5.34,1394.0,7443.96,Fulfilled,0.0,Filled
1035,2024-06-22,P2,Plant B,2784.67213,409.6721299999999,DC2,Distribution Center 2,981,981.0,5.37,981.0,5267.97,Fulfilled,0.0,Filled
1036,2024-06-22,P2,Plant B,2784.67213,0.0,DC3,Distribution Center 3,599,409.6721299999999,4.88,409.6721299999999,1999.1999943999997,Fulfilled,189.32787000000008,Partially Filled
1037,2024-06-23,P1,Plant A,3089.7634900000003,2079.7634900000003,DC1,Distribution Center 1,1010,1010.0,4.11,1010.0,4151.1,Fulfilled,0.0,Filled
1038,2024-06-23,P1,Plant A,3089.7634900000003,1629.7634900000003,DC2,Distribution Center 2,450,450.0,4.23,450.0,1903.5000000000002,Fulfilled,0.0,Filled
1039,2024-06-23,P1,Plant A,3089.7634900000003,982.7634900000003,DC3,Distribution Center 3,647,647.0,6.3,647.0,4076.1,Fulfilled,0.0,Filled
1040,2024-06-23,P2,Plant B,2486.67213,1617.67213,DC1,Distribution Center 1,869,869.0,4.82,869.0,4188.58,Fulfilled,0.0,Filled
1041,2024-06-23,P2,Plant B,2486.67213,1037.67213,DC2,Distribution Center 2,580,580.0,5.24,580.0,3039.2000000000003,Fulfilled,0.0,Filled
1042,2024-06-23,P2,Plant B,2486.67213,0.0,DC3,Distribution Center 3,1260,1037.67213,5.28,1037.67213,5478.9088464,Fulfilled,222.32787000000008,Partially Filled
1043,2024-06-24,P1,Plant A,3700.7634900000003,2918.7634900000003,DC1,Distribution Center 1,782,782.0,6.23,782.0,4871.860000000001,Fulfilled,0.0,Filled
1044,2024-06-24,P1,Plant A,3700.7634900000003,2217.7634900000003,DC2,Distribution Center 2,701,701.0,4.62,701.0,3238.62,Fulfilled,0.0,Filled
1045,2024-06-24,P1,Plant A,3700.7634900000003,898.7634900000003,DC3,Distribution Center 3,1319,1319.0,4.29,1319.0,5658.51,Fulfilled,0.0,Filled
1046,2024-06-24,P2,Plant B,2667.67213,1783.67213,DC1,Distribution Center 1,884,884.0,4.6,884.0,4066.3999999999996,Fulfilled,0.0,Filled
1047,2024-06-24,P2,Plant B,2667.67213,1053.67213,DC2,Distribution Center 2,730,730.0,5.88,730.0,4292.4,Fulfilled,0.0,Filled
1048,2024-06-24,P2,Plant B,2667.67213,1.6721299999999246,DC3,Distribution Center 3,1052,1052.0,4.88,1052.0,5133.76,Fulfilled,0.0,Filled
1049,2024-06-25,P1,Plant A,3477.7634900000003,2553.7634900000003,DC1,Distribution Center 1,924,924.0,5.77,924.0,5331.48,Fulfilled,0.0,Filled
1050,2024-06-25,P1,Plant A,3477.7634900000003,1235.7634900000003,DC2,Distribution Center 2,1318,1318.0,5.13,1318.0,6761.34,Fulfilled,0.0,Filled
1051,2024-06-25,P1,Plant A,3477.7634900000003,0.0,DC3,Distribution Center 3,1564,1235.7634900000003,5.14,1235.7634900000003,6351.824338600001,Fulfilled,328.2365099999997,Partially Filled
1052,2024-06-25,P2,Plant B,2491.67213,1495.67213,DC1,Distribution Center 1,996,996.0,5.43,996.0,5408.28,Fulfilled,0.0,Filled
1053,2024-06-25,P2,Plant B,2491.67213,89.67212999999992,DC2,Distribution Center 2,1406,1406.0,5.05,1406.0,7100.3,Fulfilled,0.0,Filled
1054,2024-06-25,P2,Plant B,2491.67213,0.0,DC3,Distribution Center 3,1011,89.67212999999992,5.87,89.67212999999992,526.3754030999995,Fulfilled,921.3278700000001,Partially Filled
1055,2024-06-26,P1,Plant A,3758.7634900000003,2971.7634900000003,DC1,Distribution Center 1,787,787.0,5.5,787.0,4328.5,Fulfilled,0.0,Filled
1056,2024-06-26,P1,Plant A,3758.7634900000003,2239.7634900000003,DC2,Distribution Center 2,732,732.0,5.32,732.0,3894.2400000000002,Fulfilled,0.0,Filled
1057,2024-06-26,P1,Plant A,3758.7634900000003,1604.7634900000003,DC3,Distribution Center 3,635,635.0,3.82,635.0,2425.7,Fulfilled,0.0,Filled
1058,2024-06-26,P2,Plant B,2732.67213,1713.67213,DC1,Distribution Center 1,1019,1019.0,4.73,1019.0,4819.870000000001,Fulfilled,0.0,Filled
1059,2024-06-26,P2,Plant B,2732.67213,957.6721299999999,DC2,Distribution Center 2,756,756.0,5.26,756.0,3976.56,Fulfilled,0.0,Filled
1060,2024-06-26,P2,Plant B,2732.67213,331.6721299999999,DC3,Distribution Center 3,626,626.0,4.93,626.0,3086.18,Fulfilled,0.0,Filled
1061,2024-06-27,P1,Plant A,2760.7634900000003,2202.7634900000003,DC1,Distribution Center 1,558,558.0,4.24,558.0,2365.92,Fulfilled,0.0,Filled
1062,2024-06-27,P1,Plant A,2760.7634900000003,706.7634900000003,DC2,Distribution Center 2,1496,1496.0,6.19,1496.0,9260.24,Fulfilled,0.0,Filled
1063,2024-06-27,P1,Plant A,2760.7634900000003,42.763490000000274,DC3,Distribution Center 3,664,664.0,5.59,664.0,3711.7599999999998,Fulfilled,0.0,Filled
1064,2024-06-27,P2,Plant B,3792.67213,2808.67213,DC1,Distribution Center 1,984,984.0,4.63,984.0,4555.92,Fulfilled,0.0,Filled
1065,2024-06-27,P2,Plant B,3792.67213,2328.67213,DC2,Distribution Center 2,480,480.0,4.36,480.0,2092.8,Fulfilled,0.0,Filled
1066,2024-06-27,P2,Plant B,3792.67213,1045.67213,DC3,Distribution Center 3,1314,1283.0,5.01,1283.0,6427.83,Fulfilled,31.0,Partially Filled
1067,2024-06-28,P1,Plant A,2807.7634900000003,1650.7634900000003,DC1,Distribution Center 1,1157,1157.0,5.95,1157.0,6884.150000000001,Fulfilled,0.0,Filled
1068,2024-06-28,P1,Plant A,2807.7634900000003,634.7634900000003,DC2,Distribution Center 2,1016,1016.0,4.72,1016.0,4795.5199999999995,Fulfilled,0.0,Filled
1069,2024-06-28,P1,Plant A,2807.7634900000003,0.0,DC3,Distribution Center 3,1288,634.7634900000003,4.65,634.7634900000003,2951.6502285000015,Fulfilled,653.2365099999997,Partially Filled
1070,2024-06-28,P2,Plant B,2969.67213,1889.67213,DC1,Distribution Center 1,1268,1080.0,5.08,1080.0,5486.4,Fulfilled,188.0,Partially Filled
1071,2024-06-28,P2,Plant B,2969.67213,811.6721299999999,DC2,Distribution Center 2,1078,1078.0,5.75,1078.0,6198.5,Fulfilled,0.0,Filled
1072,2024-06-28,P2,Plant B,2969.67213,0.0,DC3,Distribution Center 3,1112,811.6721299999999,5.06,811.6721299999999,4107.060977799999,Fulfilled,300.3278700000001,Partially Filled
1073,2024-06-29,P1,Plant A,2842.7634900000003,1412.7634900000003,DC1,Distribution Center 1,1430,1430.0,4.15,1430.0,5934.500000000001,Fulfilled,0.0,Filled
1074,2024-06-29,P1,Plant A,2842.7634900000003,886.7634900000003,DC2,Distribution Center 2,526,526.0,4.42,526.0,2324.92,Fulfilled,0.0,Filled
1075,2024-06-29,P1,Plant A,2842.7634900000003,0.0,DC3,Distribution Center 3,1252,886.7634900000003,4.75,886.7634900000003,4212.126577500001,Fulfilled,365.2365099999997,Partially Filled
1076,2024-06-29,P2,Plant B,3684.67213,2925.67213,DC1,Distribution Center 1,759,759.0,5.79,759.0,4394.61,Fulfilled,0.0,Filled
1077,2024-06-29,P2,Plant B,3684.67213,1534.67213,DC2,Distribution Center 2,1420,1391.0,5.81,1391.0,8081.709999999999,Fulfilled,29.0,Partially Filled
1078,2024-06-29,P2,Plant B,3684.67213,794.6721299999999,DC3,Distribution Center 3,740,740.0,4.8,740.0,3552.0,Fulfilled,0.0,Filled
1079,2024-06-30,P1,Plant A,3073.7634900000003,1924.7634900000003,DC1,Distribution Center 1,1149,1149.0,5.58,1149.0,6411.42,Fulfilled,0.0,Filled
1080,2024-06-30,P1,Plant A,3073.7634900000003,1100.7634900000003,DC2,Distribution Center 2,824,824.0,4.75,824.0,3914.0,Fulfilled,0.0,Filled
1081,2024-06-30,P1,Plant A,3073.7634900000003,501.7634900000003,DC3,Distribution Center 3,599,599.0,5.09,599.0,3048.91,Fulfilled,0.0,Filled
1082,2024-06-30,P2,Plant B,3453.67213,2095.67213,DC1,Distribution Center 1,1358,1358.0,5.5,1358.0,7469.0,Fulfilled,0.0,Filled
1083,2024-06-30,P2,Plant B,3453.67213,1108.67213,DC2,Distribution Center 2,987,987.0,5.49,987.0,5418.63,Fulfilled,0.0,Filled
1084,2024-06-30,P2,Plant B,3453.67213,586.6721299999999,DC3,Distribution Center 3,522,522.0,3.91,522.0,2041.02,Fulfilled,0.0,Filled
1085,2024-07-01,P1,Plant A,2611.7634900000003,1374.7634900000003,DC1,Distribution Center 1,1237,1237.0,4.94,1237.0,6110.780000000001,Fulfilled,0.0,Filled
1086,2024-07-01,P1,Plant A,2611.7634900000003,405.7634900000003,DC2,Distribution Center 2,1064,969.0,3.92,969.0,3798.48,Fulfilled,95.0,Partially Filled
1087,2024-07-01,P1,Plant A,2611.7634900000003,0.0,DC3,Distribution Center 3,1356,405.7634900000003,4.38,405.7634900000003,1777.2440862000012,Fulfilled,950.2365099999997,Partially Filled
1088,2024-07-01,P2,Plant B,2311.67213,1475.67213,DC1,Distribution Center 1,836,836.0,5.64,836.0,4715.04,Fulfilled,0.0,Filled
1089,2024-07-01,P2,Plant B,2311.67213,202.67212999999992,DC2,Distribution Center 2,1375,1273.0,6.07,1273.0,7727.110000000001,Fulfilled,102.0,Partially Filled
1090,2024-07-01,P2,Plant B,2311.67213,0.0,DC3,Distribution Center 3,459,202.67212999999992,4.02,202.67212999999992,814.7419625999996,Fulfilled,256.3278700000001,Partially Filled
1091,2024-07-02,P1,Plant A,3606.7634900000003,2721.7634900000003,DC1,Distribution Center 1,885,885.0,5.54,885.0,4902.9,Fulfilled,0.0,Filled
1092,2024-07-02,P1,Plant A,3606.7634900000003,1634.7634900000003,DC2,Distribution Center 2,1087,1087.0,5.84,1087.0,6348.08,Fulfilled,0.0,Filled
1093,2024-07-02,P1,Plant A,3606.7634900000003,1002.7634900000003,DC3,Distribution Center 3,632,632.0,4.47,632.0,2825.04,Fulfilled,0.0,Filled
1094,2024-07-02,P2,Plant B,2765.67213,1867.67213,DC1,Distribution Center 1,898,898.0,5.77,898.0,5181.46,Fulfilled,0.0,Filled
1095,2024-07-02,P2,Plant B,2765.67213,1271.67213,DC2,Distribution Center 2,596,596.0,5.53,596.0,3295.88,Fulfilled,0.0,Filled
1096,2024-07-02,P2,Plant B,2765.67213,564.6721299999999,DC3,Distribution Center 3,707,707.0,5.54,707.0,3916.78,Fulfilled,0.0,Filled
1097,2024-07-03,P1,Plant A,3053.7634900000003,2329.7634900000003,DC1,Distribution Center 1,724,724.0,5.39,724.0,3902.3599999999997,Fulfilled,0.0,Filled
1098,2024-07-03,P1,Plant A,3053.7634900000003,1240.7634900000003,DC2,Distribution Center 2,1089,1089.0,4.81,1089.0,5238.089999999999,Fulfilled,0.0,Filled
1099,2024-07-03,P1,Plant A,3053.7634900000003,395.7634900000003,DC3,Distribution Center 3,845,845.0,4.15,845.0,3506.7500000000005,Fulfilled,0.0,Filled
1100,2024-07-03,P2,Plant B,3153.67213,1743.67213,DC1,Distribution Center 1,1410,1410.0,5.3,1410.0,7473.0,Fulfilled,0.0,Filled
1101,2024-07-03,P2,Plant B,3153.67213,626.6721299999999,DC2,Distribution Center 2,1467,1117.0,5.49,1117.0,6132.33,Fulfilled,350.0,Partially Filled
1102,2024-07-03,P2,Plant B,3153.67213,0.0,DC3,Distribution Center 3,1405,626.6721299999999,4.19,626.6721299999999,2625.7562247,Fulfilled,778.3278700000001,Partially Filled
1103,2024-07-04,P1,Plant A,3472.7634900000003,2376.7634900000003,DC1,Distribution Center 1,1096,1096.0,4.33,1096.0,4745.68,Fulfilled,0.0,Filled
1104,2024-07-04,P1,Plant A,3472.7634900000003,1445.7634900000003,DC2,Distribution Center 2,931,931.0,5.84,931.0,5437.04,Fulfilled,0.0,Filled
1105,2024-07-04,P1,Plant A,3472.7634900000003,558.7634900000003,DC3,Distribution Center 3,887,887.0,6.02,887.0,5339.74,Fulfilled,0.0,Filled
1106,2024-07-04,P2,Plant B,3473.67213,2861.67213,DC1,Distribution Center 1,612,612.0,6.14,612.0,3757.68,Fulfilled,0.0,Filled
1107,2024-07-04,P2,Plant B,3473.67213,1387.67213,DC2,Distribution Center 2,1474,1474.0,4.4,1474.0,6485.6,Fulfilled,0.0,Filled
1108,2024-07-04,P2,Plant B,3473.67213,58.672129999999925,DC3,Distribution Center 3,1329,1329.0,5.08,1329.0,6751.32,Fulfilled,0.0,Filled
1109,2024-07-05,P1,Plant A,3769.7634900000003,3049.7634900000003,DC1,Distribution Center 1,720,720.0,6.13,720.0,4413.6,Fulfilled,0.0,Filled
1110,2024-07-05,P1,Plant A,3769.7634900000003,1889.7634900000003,DC2,Distribution Center 2,1160,1160.0,5.5,1160.0,6380.0,Fulfilled,0.0,Filled
1111,2024-07-05,P1,Plant A,3769.7634900000003,896.7634900000003,DC3,Distribution Center 3,993,993.0,4.2,993.0,4170.6,Fulfilled,0.0,Filled
1112,2024-07-05,P2,Plant B,3822.67213,2627.67213,DC1,Distribution Center 1,1195,1195.0,5.19,1195.0,6202.05,Fulfilled,0.0,Filled
1113,2024-07-05,P2,Plant B,3822.67213,1774.67213,DC2,Distribution Center 2,853,853.0,6.16,853.0,5254.4800000000005,Fulfilled,0.0,Filled
1114,2024-07-05,P2,Plant B,3822.67213,996.6721299999999,DC3,Distribution Center 3,778,778.0,5.88,778.0,4574.64,Fulfilled,0.0,Filled
1115,2024-07-06,P1,Plant A,2922.7634900000003,2017.7634900000003,DC1,Distribution Center 1,905,905.0,4.48,905.0,4054.4000000000005,Fulfilled,0.0,Filled
1116,2024-07-06,P1,Plant A,2922.7634900000003,1439.7634900000003,DC2,Distribution Center 2,578,578.0,5.15,578.0,2976.7000000000003,Fulfilled,0.0,Filled
1117,2024-07-06,P1,Plant A,2922.7634900000003,395.7634900000003,DC3,Distribution Center 3,1314,1044.0,4.69,1044.0,4896.360000000001,Fulfilled,270.0,Partially Filled
1118,2024-07-06,P2,Plant B,3837.67213,2918.67213,DC1,Distribution Center 1,919,919.0,5.01,919.0,4604.19,Fulfilled,0.0,Filled
1119,2024-07-06,P2,Plant B,3837.67213,2415.67213,DC2,Distribution Center 2,503,503.0,5.17,503.0,2600.5099999999998,Fulfilled,0.0,Filled
1120,2024-07-06,P2,Plant B,3837.67213,1834.67213,DC3,Distribution Center 3,581,581.0,5.7,581.0,3311.7000000000003,Fulfilled,0.0,Filled
1121,2024-07-07,P1,Plant A,3710.7634900000003,2813.7634900000003,DC1,Distribution Center 1,897,897.0,5.44,897.0,4879.68,Fulfilled,0.0,Filled
1122,2024-07-07,P1,Plant A,3710.7634900000003,2071.7634900000003,DC2,Distribution Center 2,742,742.0,4.22,742.0,3131.24,Fulfilled,0.0,Filled
1123,2024-07-07,P1,Plant A,3710.7634900000003,1306.7634900000003,DC3,Distribution Center 3,765,765.0,5.75,765.0,4398.75,Fulfilled,0.0,Filled
1124,2024-07-07,P2,Plant B,2467.67213,1012.6721299999999,DC1,Distribution Center 1,1455,1455.0,4.87,1455.0,7085.85,Fulfilled,0.0,Filled
1125,2024-07-07,P2,Plant B,2467.67213,0.0,DC2,Distribution Center 2,1227,936.0,4.98,1012.6721299999999,5043.1072074,Partially Fulfilled,214.32787000000008,Partially Filled
1126,2024-07-08,P1,Plant A,3132.7634900000003,2581.7634900000003,DC1,Distribution Center 1,551,551.0,4.13,551.0,2275.63,Fulfilled,0.0,Filled
1127,2024-07-08,P1,Plant A,3132.7634900000003,1599.7634900000003,DC2,Distribution Center 2,982,982.0,4.33,982.0,4252.06,Fulfilled,0.0,Filled
1128,2024-07-08,P1,Plant A,3132.7634900000003,887.7634900000003,DC3,Distribution Center 3,712,712.0,5.2,712.0,3702.4,Fulfilled,0.0,Filled
1129,2024-07-08,P2,Plant B,2914.67213,1735.67213,DC1,Distribution Center 1,1179,927.0,6.03,1179.0,7109.37,Fulfilled,0.0,Filled
1130,2024-07-08,P2,Plant B,2914.67213,580.6721299999999,DC2,Distribution Center 2,1155,1155.0,5.43,1155.0,6271.65,Fulfilled,0.0,Filled
1131,2024-07-08,P2,Plant B,2914.67213,0.0,DC3,Distribution Center 3,770,580.6721299999999,4.5,580.6721299999999,2613.0245849999997,Fulfilled,189.32787000000008,Partially Filled
1132,2024-07-09,P1,Plant A,3461.7634900000003,2338.7634900000003,DC1,Distribution Center 1,1123,1123.0,5.29,1123.0,5940.67,Fulfilled,0.0,Filled
1133,2024-07-09,P1,Plant A,3461.7634900000003,881.7634900000003,DC2,Distribution Center 2,1473,1457.0,4.34,1457.0,6323.38,Fulfilled,16.0,Partially Filled
1134,2024-07-09,P1,Plant A,3461.7634900000003,0.0,DC3,Distribution Center 3,924,881.7634900000003,4.27,881.7634900000003,3765.130102300001,Fulfilled,42.236509999999726,Partially Filled
1135,2024-07-09,P2,Plant B,3930.67213,3182.67213,DC1,Distribution Center 1,748,748.0,5.56,748.0,4158.88,Fulfilled,0.0,Filled
1136,2024-07-09,P2,Plant B,3930.67213,2412.67213,DC2,Distribution Center 2,770,770.0,5.1,770.0,3926.9999999999995,Fulfilled,0.0,Filled
1137,2024-07-09,P2,Plant B,3930.67213,1971.67213,DC3,Distribution Center 3,441,441.0,4.37,441.0,1927.17,Fulfilled,0.0,Filled
1138,2024-07-10,P1,Plant A,2732.7634900000003,1731.7634900000003,DC1,Distribution Center 1,1001,1001.0,4.88,1001.0,4884.88,Fulfilled,0.0,Filled
1139,2024-07-10,P1,Plant A,2732.7634900000003,1022.7634900000003,DC2,Distribution Center 2,709,709.0,4.85,709.0,3438.6499999999996,Fulfilled,0.0,Filled
